Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-28 05:42:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 05:44:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 05:46:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 05:48:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 05:50:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 05:52:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 05:54:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 05:56:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 05:58:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:02:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:04:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:06:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:08:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:10:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:12:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:14:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:16:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:18:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:22:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:24:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:26:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:28:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:32:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:34:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:36:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:38:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:40:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:42:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:44:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:46:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:50:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:54:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:56:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 06:58:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:02:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:04:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:06:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:08:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:10:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:12:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:14:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:16:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:18:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:20:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:22:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:24:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:26:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:28:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:32:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:34:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:36:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:38:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:40:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:42:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:44:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:46:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:48:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:50:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:52:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:54:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:56:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 07:58:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:02:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:04:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:06:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:08:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:10:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:12:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:14:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:16:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:18:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:20:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:22:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:24:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:26:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:28:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:32:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:34:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:36:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:38:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:40:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:42:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:44:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:46:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:48:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:50:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:52:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:54:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:56:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 08:58:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 09:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 09:02:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 09:04:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 09:06:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 09:10:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 09:12:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 09:14:00-04:00,0.0,0.0,0.0,0.0,0.0,0
2023-08-28 09:30:00-04:00,133.77999877929688,133.8249969482422,133.1649932861328,133.6240997314453,133.6240997314453,1432012
2023-08-28 09:32:00-04:00,133.63999938964844,133.9499969482422,133.47000122070312,133.82000732421875,133.82000732421875,326656
2023-08-28 09:34:00-04:00,133.81910705566406,133.91000366210938,133.67999267578125,133.7801055908203,133.7801055908203,255896
2023-08-28 09:36:00-04:00,133.7899932861328,133.80999755859375,132.86000061035156,133.00289916992188,133.00289916992188,556115
2023-08-28 09:38:00-04:00,132.97000122070312,133.0865020751953,132.69000244140625,132.6999053955078,132.6999053955078,320986
2023-08-28 09:40:00-04:00,132.6999969482422,132.81919860839844,132.4176025390625,132.54989624023438,132.54989624023438,303585
2023-08-28 09:42:00-04:00,132.53500366210938,132.53500366210938,132.22999572753906,132.4600067138672,132.4600067138672,334987
2023-08-28 09:44:00-04:00,132.47000122070312,132.76499938964844,132.30599975585938,132.42999267578125,132.42999267578125,307180
2023-08-28 09:46:00-04:00,132.42999267578125,132.697998046875,132.33009338378906,132.52000427246094,132.52000427246094,207662
2023-08-28 09:48:00-04:00,132.53500366210938,132.6300048828125,132.23049926757812,132.36000061035156,132.36000061035156,272981
2023-08-28 09:50:00-04:00,132.3699951171875,132.4600067138672,132.06930541992188,132.1300048828125,132.1300048828125,300550
2023-08-28 09:52:00-04:00,132.1300048828125,132.1300048828125,131.89999389648438,132.09190368652344,132.09190368652344,387541
2023-08-28 09:54:00-04:00,132.08999633789062,132.49000549316406,132.06509399414062,132.44000244140625,132.44000244140625,217544
2023-08-28 09:56:00-04:00,132.4499969482422,132.4875030517578,132.1761932373047,132.32000732421875,132.32000732421875,198765
2023-08-28 09:58:00-04:00,132.30999755859375,132.6300048828125,132.27999877929688,132.46009826660156,132.46009826660156,249203
2023-08-28 10:00:00-04:00,132.47999572753906,132.6300048828125,132.3699951171875,132.4600067138672,132.4600067138672,180693
2023-08-28 10:02:00-04:00,132.45750427246094,132.58999633789062,132.25,132.27000427246094,132.27000427246094,174105
2023-08-28 10:04:00-04:00,132.27000427246094,132.51840209960938,132.2100067138672,132.3800048828125,132.3800048828125,171050
2023-08-28 10:06:00-04:00,132.3800048828125,132.4499969482422,132.22999572753906,132.36000061035156,132.36000061035156,146774
2023-08-28 10:08:00-04:00,132.36500549316406,132.625,132.3448028564453,132.61000061035156,132.61000061035156,178845
2023-08-28 10:10:00-04:00,132.60000610351562,132.66000366210938,132.5399932861328,132.58999633789062,132.58999633789062,148829
2023-08-28 10:12:00-04:00,132.61000061035156,132.6199951171875,132.3300018310547,132.3699951171875,132.3699951171875,167841
2023-08-28 10:14:00-04:00,132.3300018310547,132.5800018310547,132.22999572753906,132.5399932861328,132.5399932861328,180040
2023-08-28 10:16:00-04:00,132.5500030517578,132.6199951171875,132.16000366210938,132.24000549316406,132.24000549316406,204860
2023-08-28 10:18:00-04:00,132.23500061035156,132.41000366210938,132.1699981689453,132.35989379882812,132.35989379882812,172614
2023-08-28 10:20:00-04:00,132.36000061035156,132.5666046142578,132.32000732421875,132.52999877929688,132.52999877929688,137591
2023-08-28 10:22:00-04:00,132.52999877929688,132.77000427246094,132.50999450683594,132.74819946289062,132.74819946289062,191412
2023-08-28 10:24:00-04:00,132.74000549316406,132.99000549316406,132.72999572753906,132.9499969482422,132.9499969482422,260963
2023-08-28 10:26:00-04:00,132.9499969482422,133.1199951171875,132.89999389648438,133.02499389648438,133.02499389648438,347643
2023-08-28 10:28:00-04:00,133.02000427246094,133.07949829101562,132.88999938964844,132.99000549316406,132.99000549316406,132354
2023-08-28 10:30:00-04:00,132.99000549316406,133.0,132.8300018310547,132.88009643554688,132.88009643554688,165959
2023-08-28 10:32:00-04:00,132.8800048828125,132.9499969482422,132.77000427246094,132.9499053955078,132.9499053955078,155669
2023-08-28 10:34:00-04:00,132.9499969482422,133.02000427246094,132.88119506835938,132.94000244140625,132.94000244140625,126097
2023-08-28 10:36:00-04:00,132.92999267578125,132.9499969482422,132.83999633789062,132.8800048828125,132.8800048828125,141128
2023-08-28 10:38:00-04:00,132.8699951171875,132.88999938964844,132.48199462890625,132.5,132.5,236303
2023-08-28 10:40:00-04:00,132.50999450683594,132.52499389648438,132.1999969482422,132.22999572753906,132.22999572753906,244361
2023-08-28 10:42:00-04:00,132.25,132.3199005126953,132.10000610351562,132.14999389648438,132.14999389648438,176918
2023-08-28 10:44:00-04:00,132.16000366210938,132.22000122070312,132.10000610351562,132.1999969482422,132.1999969482422,130172
2023-08-28 10:46:00-04:00,132.1999969482422,132.42550659179688,132.18479919433594,132.3800048828125,132.3800048828125,147634
2023-08-28 10:48:00-04:00,132.3800048828125,132.38499450683594,132.2041015625,132.27000427246094,132.27000427246094,118793
2023-08-28 10:50:00-04:00,132.27000427246094,132.32000732421875,132.16000366210938,132.23500061035156,132.23500061035156,112091
2023-08-28 10:52:00-04:00,132.22500610351562,132.3000030517578,131.9600067138672,132.05499267578125,132.05499267578125,231503
2023-08-28 10:54:00-04:00,132.05999755859375,132.2100067138672,131.9600067138672,132.1300048828125,132.1300048828125,146751
2023-08-28 10:56:00-04:00,132.11000061035156,132.1199951171875,131.97999572753906,132.0800018310547,132.0800018310547,134948
2023-08-28 10:58:00-04:00,132.05999755859375,132.1999969482422,132.05360412597656,132.19349670410156,132.19349670410156,157744
2023-08-28 11:00:00-04:00,132.1999969482422,132.24000549316406,132.10000610351562,132.16290283203125,132.16290283203125,164153
2023-08-28 11:02:00-04:00,132.16000366210938,132.34500122070312,132.0800018310547,132.2949981689453,132.2949981689453,237593
2023-08-28 11:04:00-04:00,132.2899932861328,132.30999755859375,132.0500030517578,132.05999755859375,132.05999755859375,133756
2023-08-28 11:06:00-04:00,132.0500030517578,132.07000732421875,131.85000610351562,131.86990356445312,131.86990356445312,201351
2023-08-28 11:08:00-04:00,131.8699951171875,132.12350463867188,131.85000610351562,132.110107421875,132.110107421875,157136
2023-08-28 11:10:00-04:00,132.1199951171875,132.19000244140625,131.99000549316406,132.1750030517578,132.1750030517578,147924
2023-08-28 11:12:00-04:00,132.17230224609375,132.24000549316406,132.1199951171875,132.16000366210938,132.16000366210938,101287
2023-08-28 11:14:00-04:00,132.1699981689453,132.27999877929688,132.1300048828125,132.27000427246094,132.27000427246094,100680
2023-08-28 11:16:00-04:00,132.27999877929688,132.30999755859375,132.14999389648438,132.19000244140625,132.19000244140625,87393
2023-08-28 11:18:00-04:00,132.17999267578125,132.2198944091797,132.1300048828125,132.18499755859375,132.18499755859375,77218
2023-08-28 11:20:00-04:00,132.18499755859375,132.32000732421875,132.1699981689453,132.2899932861328,132.2899932861328,119441
2023-08-28 11:22:00-04:00,132.29840087890625,132.29840087890625,132.14999389648438,132.1999969482422,132.1999969482422,233929
2023-08-28 11:24:00-04:00,132.2050018310547,132.23500061035156,132.07000732421875,132.0751953125,132.0751953125,120130
2023-08-28 11:26:00-04:00,132.0800018310547,132.2801055908203,132.07000732421875,132.25,132.25,133843
2023-08-28 11:28:00-04:00,132.24000549316406,132.30499267578125,132.0399932861328,132.11000061035156,132.11000061035156,114645
2023-08-28 11:30:00-04:00,132.110107421875,132.3000030517578,132.0500030517578,132.22000122070312,132.22000122070312,129043
2023-08-28 11:32:00-04:00,132.2115936279297,132.36000061035156,132.14999389648438,132.27000427246094,132.27000427246094,115519
2023-08-28 11:34:00-04:00,132.27999877929688,132.3699951171875,132.2617950439453,132.35000610351562,132.35000610351562,135201
2023-08-28 11:36:00-04:00,132.33999633789062,132.5449981689453,132.32000732421875,132.53500366210938,132.53500366210938,227666
2023-08-28 11:38:00-04:00,132.5399932861328,132.5449981689453,132.39999389648438,132.4199981689453,132.4199981689453,142826
2023-08-28 11:40:00-04:00,132.42999267578125,132.49000549316406,132.25,132.25,132.25,84271
2023-08-28 11:42:00-04:00,132.25,132.25,131.97999572753906,132.02000427246094,132.02000427246094,215495
2023-08-28 11:44:00-04:00,132.0399932861328,132.11000061035156,132.02049255371094,132.07000732421875,132.07000732421875,121995
2023-08-28 11:46:00-04:00,132.05999755859375,132.10000610351562,131.88999938964844,132.07769775390625,132.07769775390625,171632
2023-08-28 11:48:00-04:00,132.0800018310547,132.0800018310547,131.97000122070312,132.00999450683594,132.00999450683594,115934
2023-08-28 11:50:00-04:00,132.02999877929688,132.0500946044922,131.88999938964844,131.91000366210938,131.91000366210938,98801
2023-08-28 11:52:00-04:00,131.91000366210938,132.08999633789062,131.89999389648438,132.08999633789062,132.08999633789062,73803
2023-08-28 11:54:00-04:00,132.08999633789062,132.15499877929688,132.02499389648438,132.11000061035156,132.11000061035156,90496
2023-08-28 11:56:00-04:00,132.11000061035156,132.1999969482422,132.11000061035156,132.1199951171875,132.1199951171875,81648
2023-08-28 11:58:00-04:00,132.125,132.27000427246094,132.1199951171875,132.27000427246094,132.27000427246094,78947
2023-08-28 12:00:00-04:00,132.25999450683594,132.26499938964844,132.08999633789062,132.09629821777344,132.09629821777344,78121
2023-08-28 12:02:00-04:00,132.08999633789062,132.1199951171875,132.02999877929688,132.08189392089844,132.08189392089844,93372
2023-08-28 12:04:00-04:00,132.0850067138672,132.24000549316406,132.07009887695312,132.2050018310547,132.2050018310547,102538
2023-08-28 12:06:00-04:00,132.2100067138672,132.2198944091797,132.14999389648438,132.19000244140625,132.19000244140625,56630
2023-08-28 12:08:00-04:00,132.17999267578125,132.35000610351562,132.1649932861328,132.34500122070312,132.34500122070312,130932
2023-08-28 12:10:00-04:00,132.34300231933594,132.47000122070312,132.3300018310547,132.3350067138672,132.3350067138672,131341
2023-08-28 12:12:00-04:00,132.32000732421875,132.4250030517578,132.264404296875,132.39999389648438,132.39999389648438,96351
2023-08-28 12:14:00-04:00,132.41000366210938,132.4499969482422,132.375,132.44000244140625,132.44000244140625,64292
2023-08-28 12:16:00-04:00,132.44500732421875,132.47999572753906,132.30999755859375,132.35000610351562,132.35000610351562,110440
2023-08-28 12:18:00-04:00,132.34950256347656,132.4499969482422,132.3300018310547,132.3699951171875,132.3699951171875,107551
2023-08-28 12:20:00-04:00,132.3699951171875,132.38999938964844,132.27000427246094,132.31500244140625,132.31500244140625,102044
2023-08-28 12:22:00-04:00,132.3000030517578,132.33380126953125,132.218505859375,132.24000549316406,132.24000549316406,74468
2023-08-28 12:24:00-04:00,132.25,132.30999755859375,132.2100067138672,132.22500610351562,132.22500610351562,83394
2023-08-28 12:26:00-04:00,132.22999572753906,132.30999755859375,132.22999572753906,132.28500366210938,132.28500366210938,65507
2023-08-28 12:28:00-04:00,132.29519653320312,132.33999633789062,132.25010681152344,132.3000030517578,132.3000030517578,86457
2023-08-28 12:30:00-04:00,132.2949981689453,132.3000030517578,132.13999938964844,132.16140747070312,132.16140747070312,75587
2023-08-28 12:32:00-04:00,132.1699981689453,132.33999633789062,132.1699981689453,132.28500366210938,132.28500366210938,90755
2023-08-28 12:34:00-04:00,132.28500366210938,132.34500122070312,132.2449951171875,132.28570556640625,132.28570556640625,47802
2023-08-28 12:36:00-04:00,132.27999877929688,132.44000244140625,132.25,132.41000366210938,132.41000366210938,257906
2023-08-28 12:38:00-04:00,132.41659545898438,132.52000427246094,132.3800048828125,132.52000427246094,132.52000427246094,102667
2023-08-28 12:40:00-04:00,132.51780700683594,132.6147003173828,132.5,132.572998046875,132.572998046875,156251
2023-08-28 12:42:00-04:00,132.57699584960938,132.69000244140625,132.5301055908203,132.64999389648438,132.64999389648438,121120
2023-08-28 12:44:00-04:00,132.64439392089844,132.66000366210938,132.5500030517578,132.61000061035156,132.61000061035156,90101
2023-08-28 12:46:00-04:00,132.61849975585938,132.61849975585938,132.51390075683594,132.54989624023438,132.54989624023438,116459
2023-08-28 12:48:00-04:00,132.5399932861328,132.57000732421875,132.4499969482422,132.4600067138672,132.4600067138672,93627
2023-08-28 12:50:00-04:00,132.47000122070312,132.60000610351562,132.47000122070312,132.57000732421875,132.57000732421875,86663
2023-08-28 12:52:00-04:00,132.5800018310547,132.72000122070312,132.57000732421875,132.7100067138672,132.7100067138672,104015
2023-08-28 12:54:00-04:00,132.6999969482422,132.72000122070312,132.6300048828125,132.69500732421875,132.69500732421875,65287
2023-08-28 12:56:00-04:00,132.69009399414062,132.80999755859375,132.69000244140625,132.80499267578125,132.80499267578125,95323
2023-08-28 12:58:00-04:00,132.80999755859375,132.85690307617188,132.77999877929688,132.82000732421875,132.82000732421875,114604
2023-08-28 13:00:00-04:00,132.8249969482422,132.90989685058594,132.80999755859375,132.85000610351562,132.85000610351562,111026
2023-08-28 13:02:00-04:00,132.85650634765625,132.94000244140625,132.8267059326172,132.89999389648438,132.89999389648438,116415
2023-08-28 13:04:00-04:00,132.89999389648438,133.07000732421875,132.85000610351562,133.0426025390625,133.0426025390625,231423
2023-08-28 13:06:00-04:00,133.0500030517578,133.0803985595703,132.91000366210938,132.96240234375,132.96240234375,119385
2023-08-28 13:08:00-04:00,132.96009826660156,133.00999450683594,132.89999389648438,132.91000366210938,132.91000366210938,101086
2023-08-28 13:10:00-04:00,132.89999389648438,132.97999572753906,132.86000061035156,132.8800048828125,132.8800048828125,94729
2023-08-28 13:12:00-04:00,132.8699951171875,132.875,132.781005859375,132.81869506835938,132.81869506835938,108110
2023-08-28 13:14:00-04:00,132.8101043701172,132.875,132.75999450683594,132.82000732421875,132.82000732421875,103704
2023-08-28 13:16:00-04:00,132.82420349121094,132.82420349121094,132.7100067138672,132.7696075439453,132.7696075439453,85521
2023-08-28 13:18:00-04:00,132.75999450683594,132.7899932861328,132.7100067138672,132.78500366210938,132.78500366210938,72063
2023-08-28 13:20:00-04:00,132.78500366210938,132.88999938964844,132.77999877929688,132.88999938964844,132.88999938964844,104034
2023-08-28 13:22:00-04:00,132.88999938964844,132.91000366210938,132.80990600585938,132.8300018310547,132.8300018310547,64497
2023-08-28 13:24:00-04:00,132.8249969482422,132.85000610351562,132.8000030517578,132.8195037841797,132.8195037841797,78576
2023-08-28 13:26:00-04:00,132.82000732421875,132.85000610351562,132.75,132.77999877929688,132.77999877929688,66091
2023-08-28 13:28:00-04:00,132.77999877929688,132.83999633789062,132.77999877929688,132.80999755859375,132.80999755859375,51918
2023-08-28 13:30:00-04:00,132.82000732421875,132.9499969482422,132.82000732421875,132.94500732421875,132.94500732421875,69896
2023-08-28 13:32:00-04:00,132.94500732421875,132.94740295410156,132.85000610351562,132.91009521484375,132.91009521484375,95436
2023-08-28 13:34:00-04:00,132.91000366210938,132.92160034179688,132.76499938964844,132.7899932861328,132.7899932861328,88167
2023-08-28 13:36:00-04:00,132.7899932861328,132.8000030517578,132.58999633789062,132.6699981689453,132.6699981689453,134209
2023-08-28 13:38:00-04:00,132.6719970703125,132.7899932861328,132.6699981689453,132.70480346679688,132.70480346679688,70030
2023-08-28 13:40:00-04:00,132.7050018310547,132.7198944091797,132.66000366210938,132.6649932861328,132.6649932861328,42578
2023-08-28 13:42:00-04:00,132.6649932861328,132.69500732421875,132.50999450683594,132.52000427246094,132.52000427246094,137531
2023-08-28 13:44:00-04:00,132.51010131835938,132.57989501953125,132.5050048828125,132.5449981689453,132.5449981689453,103560
2023-08-28 13:46:00-04:00,132.54989624023438,132.60000610351562,132.49000549316406,132.50990295410156,132.50990295410156,85173
2023-08-28 13:48:00-04:00,132.5,132.5800018310547,132.49000549316406,132.54510498046875,132.54510498046875,50801
2023-08-28 13:50:00-04:00,132.5399932861328,132.5449981689453,132.39999389648438,132.4499969482422,132.4499969482422,90525
2023-08-28 13:52:00-04:00,132.44020080566406,132.44020080566406,132.36000061035156,132.39999389648438,132.39999389648438,69276
2023-08-28 13:54:00-04:00,132.38999938964844,132.4197998046875,132.08999633789062,132.1199951171875,132.1199951171875,207077
2023-08-28 13:56:00-04:00,132.12640380859375,132.20799255371094,132.02999877929688,132.0500030517578,132.0500030517578,125662
2023-08-28 13:58:00-04:00,132.05499267578125,132.16000366210938,132.02999877929688,132.1199951171875,132.1199951171875,83601
2023-08-28 14:00:00-04:00,132.1199951171875,132.19850158691406,132.08999633789062,132.1649932861328,132.1649932861328,61439
